student_id,age,gender,study_hours_per_day,part_time_job,attendance_percentage,sleep_hours,mental_health_rating,extracurricular_participation,previous_gpa,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,exam_score,access_to_resources,health_status,extra_tuition
107706,20,2,3.3,1,88.7,9.7,6.5,0,3.96,5.9,0,3,6.1,2,1,10,100,,1,1
107707,20,0,5.4,0,63.2,8.9,8.8,0,3.68,6.5,0,3,11.4,3,4,10,90,,2,1
107708,17,1,3.4,1,99.6,5.9,8.7,0,4.0,1.7,0,1,10.0,1,9,6,100,,2,1
107709,28,2,1.8,1,45.0,6.9,5.9,0,4.0,6.7,0,3,7.6,7,2,10,100,,3,1
107710,17,1,4.38,0,62.5,8.4,5.5,0,4.0,6.7,0,2,11.8,9,3,10,100,,1,1
107711,27,0,6.3,0,40.3,5.0,9.6,0,4.0,1.4,0,5,13.8,10,6,9,97,,1,1
107712,20,0,5.2,1,47.8,4.1,5.3,1,4.0,2.8,0,5,12.9,5,3,10,100,,1,0
107713,19,1,2.6,0,92.6,9.8,2.5,0,3.79,5.3,0,1,10.4,4,7,8,95,,2,1
107714,27,1,4.8,0,94.2,6.1,7.7,0,4.0,3.8,0,0,8.9,2,8,7,95,,1,1
107715,27,1,5.25,0,99.6,6.8,8.5,1,4.0,5.3,0,0,10.4,3,3,10,100,,1,1
107716,21,2,6.1,1,77.9,5.5,8.7,1,4.0,6.7,0,3,10.3,2,9,6,96,,3,0
107717,16,0,4.3,0,56.1,7.3,7.5,0,3.24,4.4,0,0,9.6,7,5,10,82,,3,0
107718,24,0,1.0,0,75.5,6.4,7.5,1,3.12,3.5,0,2,6.7,1,9,6,76,,3,0
107719,26,1,6.11,1,95.3,9.9,4.8,0,4.0,1.0,0,4,13.6,2,7,8,100,,2,1
107720,18,2,3.9,0,42.1,5.9,4.9,0,2.47,5.2,0,1,10.8,5,7,8,69,,0,0
107721,20,1,5.9,1,91.3,8.6,6.4,0,3.37,4.8,0,2,11.0,5,1,10,85,,1,0
107722,21,2,2.4,0,71.9,6.2,5.0,1,3.31,2.2,0,5,8.6,6,4,10,76,,2,0
107723,25,2,1.3,1,76.1,6.4,5.1,0,3.29,9.7,0,2,7.9,2,6,9,81,,2,0
107724,23,0,5.7,0,74.5,7.1,4.1,1,3.27,2.0,0,2,13.0,6,1,10,88,,2,1
107725,21,2,2.3,0,40.1,7.2,10.0,0,2.89,2.5,0,4,7.7,6,6,9,68,,2,1
107726,23,2,5.1,0,97.1,8.9,10.0,1,3.67,6.1,0,1,10.8,5,10,5,93,,3,0
107727,22,1,7.3,0,88.3,6.9,7.1,0,2.9,3.1,0,0,12.0,9,1,10,74,,2,1
107728,24,0,6.4,0,66.5,6.7,7.5,0,3.12,3.2,0,2,12.7,5,2,10,80,,1,0
107729,18,2,0.6,0,94.3,5.2,7.1,1,2.45,3.7,0,0,8.3,5,5,10,61,,0,0
107730,19,0,5.1,1,91.8,9.1,7.6,1,2.79,7.9,0,2,11.4,3,4,10,65,,2,1
107731,22,1,3.6,1,77.1,8.0,7.3,0,3.69,4.0,0,4,7.9,8,6,9,86,,2,0
107732,16,2,3.2,0,49.6,8.0,4.2,0,3.52,4.5,0,0,9.1,4,4,10,81,,1,0
107733,24,0,7.4,1,82.6,8.3,8.4,1,4.0,2.6,0,0,14.2,3,5,10,100,,1,1
107734,17,1,4.8,1,82.3,9.4,7.6,0,3.15,8.1,0,4,5.3,9,7,8,78,,3,1
107735,18,1,1.67,1,55.7,5.1,8.6,0,4.0,5.0,0,1,5.1,2,4,10,100,,2,1
107736,26,0,8.8,1,56.2,4.1,6.2,1,3.97,2.9,0,5,15.4,4,7,8,98,,1,1
107737,23,1,2.6,0,91.5,6.3,9.0,1,4.0,5.7,0,4,7.9,1,2,10,99,,1,0
107738,27,1,6.0,0,60.5,6.6,5.7,0,3.88,3.2,0,5,11.8,10,7,8,95,,3,0
107739,23,0,3.0,0,95.3,6.1,5.3,0,3.38,2.6,0,1,9.6,3,4,10,79,,3,0
107740,28,1,3.8,0,90.3,6.4,8.6,0,3.16,5.8,0,2,12.4,3,7,8,74,,2,1
107741,25,2,2.21,1,54.5,9.5,3.2,0,3.23,4.8,0,1,4.7,4,3,10,90,,2,0
107742,21,1,0.6,1,43.7,5.6,4.7,1,4.0,8.0,0,3,7.1,8,8,7,100,,3,0
107743,24,1,4.5,0,74.0,5.2,3.6,0,3.67,7.5,0,2,7.7,7,3,10,88,,1,1
107744,25,2,5.1,0,76.9,6.2,5.4,1,2.88,4.1,0,0,13.0,8,3,10,72,,2,1
107745,18,2,5.7,1,83.7,7.9,5.2,0,4.0,1.3,0,0,13.8,2,10,5,94,,0,0
107746,22,2,2.9,1,88.4,8.5,4.2,0,3.94,4.2,0,5,8.3,2,2,10,100,,2,1
107747,20,1,6.2,1,69.0,7.5,10.0,1,3.11,6.0,0,1,13.9,10,1,10,81,,1,0
107748,24,2,0.7,1,69.5,7.2,8.3,0,1.92,5.9,0,4,7.8,7,2,10,45,,3,1
107749,19,2,2.5,0,54.3,8.8,6.9,1,3.62,4.6,0,1,5.8,6,1,10,87,,1,1
107750,24,1,5.6,1,98.3,5.5,8.8,1,3.99,6.1,0,3,13.3,8,5,10,100,,3,0
107751,18,1,2.4,0,98.2,7.2,4.9,0,2.45,4.8,0,3,4.4,3,1,10,62,,2,1
107752,21,1,1.0,1,83.0,6.3,6.2,1,3.3,6.7,0,2,7.0,5,5,10,75,,1,1
107753,16,1,3.9,0,66.7,5.9,9.2,1,4.0,4.3,0,2,7.2,3,10,5,100,,3,1
107754,24,1,3.7,0,88.0,7.3,3.6,1,3.64,3.6,0,0,10.0,3,7,8,91,,2,1
107755,16,2,0.76,1,71.0,6.1,4.4,1,2.42,4.9,0,5,8.3,4,1,10,69,,2,0
107756,19,0,7.5,1,82.0,5.9,5.2,1,4.0,3.6,0,0,13.6,3,10,5,89,,0,1
107757,23,2,2.31,0,90.3,6.4,6.1,0,4.0,5.0,0,5,7.6,1,3,10,99,,2,1
107758,16,1,0.0,1,98.2,5.0,8.6,0,4.0,7.8,0,1,6.2,3,10,5,100,,0,0
107759,17,2,0.0,0,94.3,8.3,3.5,1,3.53,4.4,0,4,4.6,9,10,5,90,,1,1
107760,21,1,4.7,0,46.8,4.8,4.7,0,3.1,8.8,0,5,9.9,9,10,5,78,,0,1
107761,22,1,1.4,1,72.4,7.0,8.2,1,2.52,3.0,0,1,7.2,5,6,9,67,,1,1
107762,26,0,0.0,1,98.9,6.8,6.1,1,3.92,4.3,0,2,4.8,7,10,5,94,,2,1
107763,18,2,1.8,1,65.6,5.7,5.4,0,3.37,4.4,0,4,4.5,5,2,10,77,,2,1
107764,18,1,5.4,1,74.6,7.8,8.9,1,4.0,2.2,0,1,12.3,9,3,10,100,,1,0
107765,23,2,2.6,0,92.6,9.6,5.2,1,3.38,8.9,0,5,8.8,10,5,10,79,,2,1
107766,20,2,1.7,0,84.7,5.5,8.0,1,2.62,3.6,0,3,6.8,8,4,10,73,,2,1
107767,23,1,7.68,0,73.7,5.2,6.0,0,4.0,4.0,0,1,16.2,8,9,6,98,,0,0
107768,20,0,4.2,1,40.5,6.2,5.0,1,4.0,6.6,0,1,14.5,1,1,10,100,,1,1
107769,22,1,6.1,0,49.1,7.6,6.2,0,4.0,4.1,0,5,12.1,2,7,8,95,,2,1
107770,23,0,5.7,0,54.1,7.2,8.9,0,4.0,3.2,0,4,11.1,10,5,10,96,,2,1
107771,20,1,1.3,0,78.2,8.8,5.8,1,2.93,4.2,0,5,7.1,10,2,10,68,,1,0
107772,18,1,5.3,1,67.0,5.2,6.0,1,3.89,5.6,0,3,11.6,2,1,10,97,,0,1
107773,23,0,0.0,1,65.3,9.0,3.5,1,3.92,4.0,0,1,5.1,8,7,8,94,,1,1
107774,22,0,5.5,0,72.1,6.8,7.0,0,4.0,5.8,0,1,10.7,8,4,10,100,,2,1
107775,18,0,4.0,1,65.6,8.1,8.7,1,3.1,3.0,0,1,6.9,8,6,9,83,,3,1
107776,28,1,7.2,1,74.4,8.4,7.9,0,3.08,7.2,0,4,8.9,4,5,10,83,,2,1
107777,24,2,4.19,0,72.3,4.2,4.3,1,4.0,3.9,0,5,11.4,10,1,10,93,,0,1
107778,25,2,4.2,0,80.1,8.9,4.4,0,4.0,7.3,0,2,12.2,9,7,8,100,,2,0
107779,23,1,7.3,0,98.1,6.2,5.3,1,4.0,6.5,0,1,14.5,8,7,8,100,,3,0
107780,18,0,4.6,1,81.8,5.0,9.2,0,4.0,4.6,0,2,10.4,8,9,6,100,,3,0
107781,25,2,2.8,1,97.4,7.0,5.2,1,2.93,6.5,0,5,5.7,3,2,10,74,,3,1
107782,19,2,6.2,0,77.2,6.9,5.2,1,3.56,8.0,0,5,9.0,1,1,10,86,,2,0
107783,21,1,3.6,0,93.6,7.3,5.8,1,4.0,4.3,0,5,6.2,4,8,7,100,,2,1
107784,19,2,5.8,1,88.1,8.8,1.7,0,2.98,7.3,0,0,12.4,10,4,10,74,,3,0
107785,17,0,4.1,0,66.3,5.1,10.0,1,4.0,3.3,0,1,10.0,8,10,5,100,,3,1
107786,23,2,2.5,0,91.9,8.3,6.9,0,4.0,4.4,0,4,5.6,8,2,10,98,,1,1
107787,24,2,8.72,0,72.9,7.2,10.0,1,4.0,4.3,0,0,13.8,8,2,10,96,,2,0
107788,20,1,7.0,1,57.9,6.6,5.7,1,3.97,4.5,0,5,11.5,5,5,10,97,,3,1
107789,21,2,7.6,1,50.3,6.5,2.4,0,4.0,4.9,0,4,13.9,8,9,6,100,,3,0
107790,21,1,3.6,1,67.0,6.3,4.5,1,3.55,2.7,0,4,8.2,6,4,10,80,,2,1
107791,26,0,2.1,0,80.5,6.6,7.0,1,2.78,5.1,0,3,7.0,3,7,8,67,,2,0
107792,18,2,2.6,1,81.8,6.9,8.6,0,3.57,5.6,0,2,11.2,5,4,10,88,,2,1
107793,18,0,2.0,0,46.8,7.6,6.8,0,2.91,6.8,0,4,8.4,8,5,10,70,,2,1
107794,21,2,4.5,0,59.1,8.7,10.0,1,4.0,6.6,0,0,6.2,9,10,5,100,,1,1
107795,26,1,3.0,0,91.1,8.5,6.2,1,3.9,6.6,0,1,7.0,7,1,10,94,,1,0
107796,27,2,2.0,1,65.3,8.1,8.8,0,3.41,3.7,0,0,7.4,9,2,10,85,,2,0
107797,27,0,2.5,0,58.9,8.2,6.5,1,3.75,4.5,0,0,9.6,6,1,10,89,,2,0
107798,26,2,3.1,1,78.8,4.4,7.9,1,2.87,2.0,0,1,10.6,9,3,10,75,,2,0
107799,27,1,3.0,0,40.9,6.9,8.7,1,3.27,6.5,0,3,9.7,9,3,10,86,,1,1
107800,28,2,4.9,0,42.6,5.5,3.9,1,3.75,7.8,0,1,11.6,3,8,7,87,,2,1
107801,21,0,1.9,1,73.7,5.7,5.7,1,4.0,5.3,0,5,9.4,7,10,5,93,,2,0
107802,19,0,1.1,1,97.5,6.3,10.0,0,2.33,4.9,0,5,7.6,1,1,10,58,,3,0
107803,24,2,5.96,1,44.5,6.9,7.9,0,3.66,4.9,0,1,14.0,2,6,9,87,,2,1
107804,23,2,4.8,0,92.4,6.0,8.7,1,2.66,4.7,0,5,11.0,7,2,10,63,,2,0
107805,25,0,7.4,0,64.0,5.5,9.7,0,3.23,2.6,0,0,12.7,6,2,10,71,,1,1
107806,28,1,3.7,1,69.4,8.1,7.3,1,3.44,6.7,0,3,12.5,9,3,10,87,,1,0
107807,23,2,5.0,0,43.6,7.4,8.3,0,4.0,5.6,0,3,11.0,7,7,8,100,,1,1
107808,26,0,4.6,0,94.5,7.7,7.9,1,4.0,6.3,0,4,7.9,7,9,6,100,,3,1
107809,28,0,7.9,1,54.4,4.0,6.1,1,4.0,4.9,0,5,12.9,9,6,9,100,,2,0
107810,18,1,7.0,1,67.7,9.3,6.7,1,3.81,8.0,0,3,13.6,8,2,10,96,,2,1
107811,20,2,3.4,0,97.2,6.1,8.4,1,2.83,6.1,0,4,6.9,2,4,10,69,,2,0
107812,16,2,4.8,0,71.8,6.4,8.2,0,4.0,3.8,0,1,6.7,9,10,5,100,,1,1
107813,26,1,2.5,0,80.6,4.3,7.1,0,3.77,5.3,0,1,6.4,8,3,10,92,,0,0
107814,19,1,1.7,0,56.0,7.9,6.5,0,3.36,5.3,0,4,6.7,5,9,6,80,,1,1
107815,21,2,2.1,1,67.3,10.3,7.5,0,3.24,7.3,0,5,7.8,7,3,10,82,,1,1
107816,27,0,6.2,0,57.0,6.3,10.0,1,3.31,5.1,0,3,7.1,6,3,10,78,,1,0
107817,26,1,1.5,1,95.7,7.9,7.1,1,4.0,2.9,0,0,9.2,5,3,10,99,,3,1
107818,19,0,1.4,0,76.8,10.4,9.7,0,2.64,6.6,0,3,6.2,5,1,10,70,,2,1
107819,23,0,1.8,0,59.0,8.1,9.8,0,3.36,3.6,0,3,4.7,2,9,6,87,,2,0
107820,22,0,2.65,1,84.4,6.5,6.8,1,3.93,4.6,0,2,6.3,10,2,10,100,,2,1
107821,16,2,7.3,0,46.3,5.7,7.8,1,3.85,4.0,0,2,12.6,8,8,7,94,,1,1
107822,21,1,4.12,0,100.0,9.3,8.9,1,4.0,1.8,0,1,10.0,5,2,10,100,,3,0
107823,19,1,3.1,0,80.3,4.0,8.7,1,2.81,4.9,0,5,11.3,6,9,6,71,,3,0
107824,16,2,2.8,1,92.6,7.3,2.9,0,2.68,7.1,0,1,8.8,8,9,6,60,,2,1
107825,17,0,4.69,1,94.7,7.9,5.1,1,4.0,5.1,0,0,9.9,2,9,6,97,,1,0
107826,24,0,5.2,1,70.0,7.3,6.6,0,3.87,2.8,0,4,13.1,5,7,8,100,,3,0
107827,18,2,4.2,0,76.0,7.6,7.3,1,3.45,5.7,0,1,7.6,6,5,10,89,,1,1
107828,25,1,7.77,0,65.6,9.2,2.9,1,3.69,3.6,0,5,13.5,10,4,10,93,,2,0
107829,19,2,3.3,0,93.7,4.8,5.8,0,4.0,1.8,0,0,5.9,2,8,7,100,,2,0
107830,21,0,4.21,0,75.7,7.8,8.1,1,3.74,2.6,0,1,14.0,2,7,8,94,,0,1
107831,26,1,1.5,0,95.0,6.9,10.0,0,3.3,1.0,0,1,9.4,8,1,10,74,,3,0
107832,22,0,7.84,0,60.1,6.6,5.6,1,4.0,4.9,0,3,13.4,7,4,10,100,,3,1
107833,25,0,8.21,0,72.3,8.7,6.9,0,3.79,10.0,1,1,12.8,8,2,10,94,,3,0
107834,27,1,5.2,1,40.9,8.9,7.1,1,4.0,4.8,0,2,12.2,1,4,10,92,,1,0
107835,23,0,3.82,0,45.9,7.6,5.1,1,4.0,4.5,0,1,7.5,6,4,10,100,,1,0
107836,16,2,4.9,1,74.0,6.7,8.9,1,3.46,3.9,0,5,10.1,8,3,10,84,,3,0
107837,23,1,2.5,1,51.3,5.2,2.7,1,4.0,9.5,0,0,7.7,3,5,10,98,,1,0
107838,17,2,5.0,0,74.3,9.5,6.6,0,4.0,4.6,0,1,9.9,8,7,8,98,,2,0
107839,21,0,1.11,0,78.0,11.7,5.6,0,4.0,3.6,0,0,5.1,8,7,8,97,,2,0
107840,28,2,6.8,0,60.6,8.6,3.3,1,4.0,8.6,0,4,14.4,9,5,10,100,,1,1
107841,22,0,5.85,0,47.2,7.6,9.6,1,4.0,2.0,0,0,9.2,10,10,5,100,,3,1
107842,25,0,0.0,0,46.3,5.7,7.2,0,4.0,2.3,0,0,5.1,9,4,10,100,,1,1
107843,28,0,4.9,1,71.3,6.5,4.6,0,3.21,8.6,0,0,12.3,8,6,9,90,,2,0
107844,19,1,3.0,1,51.1,5.7,9.2,0,4.0,4.5,0,0,11.3,9,10,5,95,,1,1
107845,18,0,0.4,0,94.1,9.7,6.6,1,2.53,8.7,1,4,6.9,10,2,10,71,,2,1
107846,19,2,6.94,0,78.6,6.0,10.0,0,4.0,2.4,0,0,13.5,8,10,5,95,,1,1
107847,16,0,8.1,1,85.0,4.9,9.0,1,3.83,4.4,0,2,12.7,6,5,10,100,,2,1
107848,25,2,5.4,0,88.6,4.5,6.7,1,4.0,5.7,0,2,10.8,10,9,6,89,,3,0
107849,22,0,2.3,1,56.5,8.0,3.5,0,3.81,3.7,0,5,7.6,10,6,9,89,,3,1
107850,25,1,3.4,0,88.1,5.5,7.4,0,4.0,5.1,0,3,9.9,10,2,10,100,,2,1
107851,20,1,9.1,0,75.0,6.9,4.8,0,3.84,5.6,0,5,18.5,2,1,10,100,,2,1
107852,17,2,4.6,0,57.4,5.3,8.4,1,4.0,5.2,0,3,5.5,10,7,8,98,,3,1
107853,22,0,5.4,1,58.9,6.2,10.0,0,3.67,5.3,0,5,10.7,1,3,10,88,,2,0
107854,23,0,0.4,1,44.9,6.5,6.6,0,3.55,6.8,0,5,5.2,2,4,10,95,,2,1
107855,19,0,5.6,1,49.2,5.6,9.5,0,3.81,4.0,0,0,12.3,1,4,10,93,,3,1
107856,20,0,6.41,0,65.2,4.2,8.3,1,3.75,6.4,0,5,13.5,2,8,7,96,,2,1
107857,28,0,5.8,1,69.8,7.1,10.0,0,4.0,6.8,0,4,13.9,4,2,10,89,,1,0
107858,26,2,2.5,1,52.8,6.1,5.0,0,2.63,7.7,0,4,9.5,8,4,10,61,,2,1
107859,18,0,6.02,0,74.1,6.0,6.8,0,4.0,5.6,0,2,13.0,2,2,10,100,,0,1
107860,17,2,2.5,1,69.6,11.2,8.9,0,3.4,3.4,0,0,6.7,7,4,10,86,,3,0
107861,17,1,4.29,1,96.2,6.5,7.1,1,3.14,7.0,0,0,6.8,1,7,8,79,,2,1
107862,23,1,6.3,1,73.7,4.5,7.8,0,4.0,5.5,0,4,11.2,10,4,10,97,,3,0
107863,24,1,4.8,1,72.7,6.8,7.9,1,3.53,5.6,0,5,9.5,3,5,10,85,,0,1
107864,23,1,4.12,1,85.2,8.0,5.5,0,3.19,8.4,0,5,7.8,5,4,10,77,,3,1
107865,19,2,3.0,0,80.1,5.0,7.4,0,2.75,4.5,0,3,7.9,3,8,7,72,,2,0
107866,23,2,7.54,1,67.6,4.5,6.8,0,3.58,7.0,0,5,14.5,5,10,5,93,,3,1
107867,25,2,3.3,0,85.9,7.1,5.9,0,4.0,3.1,0,0,10.2,9,9,6,95,,2,1
107868,26,1,3.9,0,94.8,7.2,3.0,0,4.0,6.4,0,5,9.7,4,8,7,91,,1,0
107869,24,2,3.1,1,58.9,6.4,4.7,0,4.0,7.9,0,4,11.5,3,4,10,97,,1,1
107870,17,0,1.9,1,91.3,8.5,6.1,1,3.62,3.3,0,0,11.5,4,3,10,91,,0,0
107871,25,0,5.2,0,72.1,6.7,6.6,1,3.22,4.5,0,3,10.2,7,4,10,83,,2,1
107872,17,0,6.64,0,52.8,7.6,9.2,0,4.0,6.9,0,1,12.4,2,2,10,95,,1,0
107873,18,2,5.4,1,52.4,6.9,3.7,1,3.17,4.1,0,5,10.2,10,10,5,75,,2,1
107874,16,1,6.53,1,76.9,9.0,3.7,1,3.59,3.4,0,5,13.7,4,4,10,86,,2,1
107875,20,1,4.75,1,83.6,7.5,5.6,1,4.0,6.7,0,4,10.6,7,5,10,94,,2,0
107876,16,2,3.1,1,74.1,8.1,7.4,1,3.54,6.4,0,2,7.3,4,7,8,95,,1,1
107877,24,2,3.6,0,49.3,6.0,4.0,0,4.0,7.9,0,2,10.1,6,2,10,100,,2,0
107878,24,2,2.1,0,54.0,6.3,7.3,1,3.35,6.6,0,1,4.4,6,3,10,85,,3,1
107879,20,2,6.9,0,55.8,4.8,7.8,0,4.0,2.2,0,0,13.9,10,5,10,100,,2,1
107880,18,0,4.0,1,42.1,6.9,9.4,1,4.0,6.2,0,5,7.9,7,8,7,100,,1,1
107881,25,1,4.8,1,88.5,5.6,6.4,0,3.86,5.1,0,5,8.9,5,9,6,92,,2,0
107882,25,1,3.1,1,91.5,4.4,5.2,1,3.85,5.4,0,3,10.3,1,7,8,84,,2,1
107883,17,1,2.3,0,45.2,5.6,6.3,0,3.79,7.9,0,3,10.7,2,3,10,88,,0,1
107884,18,2,1.3,1,95.4,8.0,5.7,1,2.94,5.7,0,1,8.5,1,5,10,78,,1,1
107885,18,0,1.5,0,42.5,6.5,4.9,1,3.6,6.8,0,2,11.1,8,8,7,84,,2,1
107886,27,1,6.6,1,84.0,6.3,5.9,0,3.91,5.2,0,1,14.5,2,6,9,99,,1,1
107887,28,2,2.8,1,94.5,5.4,8.7,1,4.0,5.9,0,3,6.5,3,2,10,100,,1,1
107888,22,1,3.4,1,77.1,7.9,9.3,0,4.0,6.0,0,2,9.3,5,9,6,99,,2,1
107889,24,2,3.0,0,58.0,6.9,9.4,0,2.69,1.6,0,1,10.1,10,6,9,60,,1,1
107890,25,2,4.06,0,83.4,8.2,10.0,1,2.89,4.3,0,4,11.4,10,1,10,72,,1,1
107891,18,0,7.5,1,65.9,6.8,6.7,0,3.34,5.9,0,0,13.4,8,6,9,86,,2,0
107892,19,2,4.2,1,67.4,7.9,10.0,1,3.2,2.4,0,4,11.6,7,10,5,69,,2,1
107893,24,2,3.1,1,99.3,5.4,5.9,1,3.78,7.1,0,4,11.1,8,5,10,99,,3,1
107894,17,0,6.7,0,99.5,9.5,3.7,0,3.6,2.0,0,3,15.8,3,7,8,95,,3,1
107895,22,0,3.4,0,44.9,7.9,2.1,0,4.0,2.9,0,0,9.6,8,4,10,100,,3,1
107896,22,0,1.7,0,59.0,4.7,6.3,0,3.79,4.2,0,2,6.6,5,2,10,95,,1,1
107897,24,2,1.1,1,95.9,5.8,4.9,0,4.0,4.4,0,0,7.9,9,10,5,92,,2,1
107898,27,2,5.6,0,41.1,11.1,2.5,0,3.78,8.6,0,2,9.3,5,8,7,94,,2,1
107899,26,1,4.1,1,82.6,7.6,6.3,0,2.97,6.5,0,0,12.4,6,4,10,77,,3,1
107900,25,0,6.7,0,85.6,7.7,5.2,0,4.0,1.6,0,2,10.2,1,5,10,100,,2,1
107901,23,2,3.4,1,60.0,10.1,6.9,0,3.44,4.5,0,5,9.2,4,2,10,90,,1,0
107902,27,1,8.89,1,57.1,7.2,9.7,0,4.0,6.5,0,5,12.4,1,10,5,98,,2,1
107903,28,0,4.1,1,89.6,9.6,7.4,1,4.0,4.9,0,2,11.5,3,7,8,100,,0,1
107904,20,2,5.6,0,41.4,5.9,10.0,1,4.0,4.3,0,1,11.4,2,8,7,100,,3,1
107905,21,1,2.3,1,86.9,6.6,6.2,1,3.41,3.8,0,3,6.8,5,5,10,91,,2,1
107906,18,2,3.9,1,70.4,5.7,7.3,1,4.0,4.0,0,5,8.7,3,5,10,98,,2,0
107907,22,2,3.7,0,62.2,7.4,9.4,1,4.0,4.2,0,0,8.3,6,2,10,97,,1,1
107908,22,0,1.0,1,69.0,11.2,6.6,1,3.72,6.5,0,3,4.0,2,2,10,98,,2,1
107909,28,0,4.2,0,92.3,8.6,7.3,0,4.0,1.0,0,5,9.3,3,3,10,100,,2,1
107910,23,1,5.2,1,92.3,6.9,9.6,0,4.0,4.2,0,4,11.4,6,2,10,97,,2,1
107911,19,2,0.24,0,97.8,10.1,6.9,0,3.0,3.3,0,4,5.5,2,4,10,76,,3,0
107912,25,0,3.8,0,89.5,5.5,4.5,1,4.0,6.2,0,0,11.0,7,8,7,100,,2,0
107913,28,2,4.6,0,58.2,5.5,6.5,0,3.36,6.7,0,5,5.6,1,3,10,84,,2,0
107914,25,2,5.2,1,77.2,7.6,9.5,1,3.29,4.8,0,2,9.8,5,3,10,86,,3,1
107915,20,0,3.1,0,46.6,5.6,2.7,1,3.58,6.5,0,0,7.5,10,2,10,86,,1,0
107916,28,2,5.6,0,80.6,8.8,4.9,0,4.0,1.0,0,5,9.3,2,5,10,100,,2,1
107917,17,2,5.24,0,72.2,5.8,6.7,0,3.49,5.1,0,1,9.8,4,4,10,93,,2,1
107918,23,1,0.4,1,55.9,7.6,5.7,1,3.71,2.0,0,4,7.2,1,10,5,97,,2,0
107919,23,1,3.6,1,81.3,7.8,9.2,0,2.84,5.4,0,0,9.2,7,4,10,67,,1,1
107920,28,2,4.0,0,98.7,8.3,6.6,1,3.28,1.7,0,0,9.7,3,5,10,79,,1,1
107921,18,2,2.0,0,77.3,5.4,4.8,0,3.53,1.0,0,4,11.9,10,1,10,89,,2,0
107922,20,0,5.5,1,81.1,7.0,6.7,1,3.97,9.0,0,2,13.7,4,6,9,100,,1,1
107923,23,0,2.8,0,65.8,7.6,7.7,0,4.0,6.3,0,4,11.5,3,10,5,95,,1,1
107924,17,2,5.6,0,70.5,4.9,2.4,1,3.81,4.5,0,4,9.1,8,6,9,100,,1,0
107925,28,1,6.34,1,81.7,7.7,5.7,0,4.0,8.3,0,0,12.4,7,5,10,100,,2,1
107926,20,1,5.2,1,88.0,5.1,5.3,0,3.56,3.4,0,0,9.6,6,4,10,83,,1,1
107927,23,2,5.09,0,59.5,5.2,8.9,0,3.22,6.5,0,5,10.8,5,10,5,77,,3,1
107928,28,0,5.1,0,74.8,5.2,6.9,0,4.0,2.8,0,2,13.3,3,7,8,100,,2,0
107929,21,0,3.51,1,67.1,7.4,6.1,0,3.02,4.1,0,3,8.1,8,9,6,71,,1,1
107930,16,0,8.8,0,56.2,5.4,7.9,1,3.6,4.0,0,1,15.3,1,3,10,83,,2,1
107931,19,2,0.79,0,93.2,7.4,5.0,1,2.63,2.0,0,5,7.2,1,3,10,58,,0,0
107932,23,1,4.1,1,72.5,6.3,3.7,0,3.54,5.4,0,1,7.6,4,5,10,96,,3,1
107933,24,1,4.0,1,74.8,7.9,3.1,0,3.86,5.5,0,3,12.5,1,5,10,90,,1,0
107934,23,2,6.0,1,65.2,8.0,9.5,0,3.93,3.8,0,1,11.7,4,9,6,100,,0,1
107935,26,0,5.5,0,45.0,7.6,8.4,0,4.0,5.0,0,0,9.1,1,3,10,100,,2,1
107936,28,2,3.7,1,46.5,5.4,8.2,1,4.0,3.2,0,0,6.8,8,9,6,100,,1,1
107937,20,2,4.3,0,70.2,9.5,6.8,0,3.73,4.3,0,2,8.5,5,6,9,90,,2,1
107938,26,2,2.3,1,73.2,7.4,8.6,1,2.96,4.7,0,1,8.6,6,1,10,82,,3,1
107939,26,2,1.9,0,50.7,7.6,4.3,1,3.65,4.6,0,1,6.1,2,1,10,89,,2,1
107940,16,1,4.93,0,97.6,7.7,5.8,1,4.0,5.3,0,5,9.1,10,7,8,98,,1,1
107941,19,2,2.9,0,51.0,6.0,5.5,0,3.83,7.3,0,1,5.1,4,5,10,95,,3,1
107942,25,0,6.06,0,72.9,6.9,10.0,0,4.0,5.0,0,4,10.1,9,4,10,89,,1,0
107943,18,2,9.5,1,85.8,4.0,8.0,1,3.12,4.5,0,2,14.9,3,1,10,78,,2,1
107944,27,2,4.8,0,99.5,6.0,10.0,1,4.0,4.3,0,1,11.7,4,3,10,98,,2,1
107945,27,1,7.6,0,79.4,8.9,9.8,0,4.0,2.6,0,1,13.0,1,8,7,99,,0,1
107946,19,1,5.9,1,91.6,6.1,6.5,0,4.0,4.5,0,1,15.4,5,8,7,98,,2,1
107947,23,0,2.2,0,78.4,6.9,8.4,0,2.52,4.2,0,2,5.3,8,3,10,64,,2,1
107948,28,2,4.7,1,85.8,6.2,7.1,0,4.0,6.8,0,0,13.2,4,7,8,95,,3,0
107949,25,2,3.8,1,83.4,4.3,7.4,1,4.0,4.6,0,1,8.7,6,4,10,98,,1,0
107950,23,2,3.6,0,62.4,5.6,8.4,1,4.0,3.7,0,5,7.8,7,2,10,91,,1,1
107951,22,0,5.8,1,42.0,7.0,6.6,1,3.82,6.0,0,4,9.7,7,8,7,100,,2,1
107952,21,1,8.1,0,74.9,6.5,5.0,1,3.65,3.5,0,1,12.1,4,3,10,88,,2,1
